Operator,Task,Start,Finish,Successor
1,3887142,0.0,10.65,3878119
1,3878119,21.171858037869576,31.815191371202907,3880594
1,3880594,42.33984009376699,52.98317342710032,3878213
1,3878213,63.50782214966439,74.11782214966439,0
2,3880659,0.0,10.643333333333333,0
2,3880659,0.0,10.643333333333333,3878651
2,3878651,21.167521328099056,31.777521328099056,3878270
2,3878651,21.167521328099056,31.777521328099056,3888071
2,3888071,42.29612798225588,52.95612798225588,3878270
2,3888071,42.29612798225588,52.95612798225588,3878651
2,3878270,63.474843688163574,74.1181770214969,0
2,3878270,63.474843688163574,74.1181770214969,3888071
