Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3884206,Service,10.0,10.000000000000057,20.000000000000057,10.0
1,2,3884206,3886405,Service,11.035344021655714,31.03534402165576,41.03534402165576,10.0
1,3,3886405,3882909,Service,10.703252543011427,51.738596564667176,62.65526323133384,10.916666666666664
1,4,3882909,0,Return to Base,12.718126892433059,,,
2,1,0,3886380,Service,10.0,10.000000000000055,20.000000000000057,10.000000000000002
2,2,3886380,3883011,Service,10.560927623592448,30.560927623592505,41.44426095692584,10.883333333333333
2,3,3883011,3882934,Service,10.644648164427142,52.08890912135298,63.00557578801964,10.916666666666664
2,4,3882934,0,Return to Base,12.718126892433059,,,
3,1,0,3872069,Service,10.0,10.000000000000053,20.000000000000053,10.0
3,2,3872069,3872122,Service,11.07441360737857,31.074413607378627,41.07441360737863,10.000000000000004
3,3,3872122,3880770,Service,11.004646490016325,52.079060097394944,62.90239343072828,10.823333333333338
3,4,3880770,0,Return to Base,10.0,,,
