Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3890019,Service,10.717205966483878,10.717205966483874,21.110539299817205,10.39333333333333
1,2,3890019,3883450,Service,10.301393947004897,31.4119332468221,41.81859991348877,10.406666666666666
1,3,3883450,0,Return to Base,10.717205966483878,,,
2,1,0,3883464,Service,10.703252543011427,10.703252543011416,21.12658587634475,10.423333333333332
2,2,3883464,3883435,Service,10.312556685782857,31.4391425621276,41.845809228794266,10.406666666666666
2,3,3883435,0,Return to Base,10.717205966483878,,,
3,1,0,3889483,Service,10.67813638076102,10.678136380761032,21.1448030474277,10.466666666666669
3,2,3889483,3883427,Service,10.312556685782857,31.457359733210552,41.85069306654388,10.39333333333333
3,3,3883427,0,Return to Base,10.728368705261836,,,
4,1,0,3880754,Service,10.703252543011427,10.703252543011416,21.12658587634475,10.423333333333332
4,2,3880754,3880753,Service,10.312556685782857,31.4391425621276,41.845809228794266,10.406666666666666
4,3,3880753,0,Return to Base,10.717205966483878,,,
