Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3891537,Service,10.613950632787754,10.613950632787748,21.447283966121084,10.833333333333336
1,2,3891537,3872256,Service,10.658601587899591,32.10588555402068,42.92255222068735,10.81666666666667
1,3,3872256,0,Return to Base,10.622322686871223,,,
2,1,0,3891530,Service,10.613950632787754,10.613950632787748,21.447283966121084,10.833333333333336
2,2,3891530,3877787,Service,10.666973641983061,32.11425760810413,42.9509242747708,10.836666666666666
2,3,3877787,0,Return to Base,10.613950632787754,,,
3,1,0,3877623,Service,10.622322686871223,10.622322686871229,21.438989353537895,10.816666666666666
3,2,3877623,3877775,Service,10.661392272594082,32.10038162613196,42.93704829279863,10.836666666666666
3,3,3877775,0,Return to Base,10.613950632787754,,,
4,1,0,3891457,Service,10.613950632787754,10.613950632787748,21.447283966121084,10.833333333333336
4,2,3891457,3872262,Service,10.658601587899591,32.10588555402068,42.92255222068735,10.81666666666667
4,3,3872262,0,Return to Base,10.622322686871223,,,
