Operator,Task,Start,Finish,Successor
1,3886990,12.757196478155919,23.593863144822585,3883959
1,3883959,34.38083622866872,45.220836228668716,0
2,3886973,12.757196478155919,23.593863144822585,3887140
2,3887140,34.35851075111279,45.68517741777946,0
3,3887071,12.757196478155919,23.593863144822585,3887164
3,3887164,34.35851075111278,45.68517741777945,0
4,3886607,12.757196478155917,23.603863144822583,3886619
4,3886619,34.379673489890735,45.2263401565574,0
5,3887052,12.757196478155917,23.593863144822585,3887179
5,3887179,34.35851075111278,45.68517741777945,0
