Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3881882,Service,11.105111139017957,0.0,10.663333333333334,10.663333333333334
1,2,3881882,3894124,Service,10.608369263398775,21.271702596732105,31.89503593006544,10.623333333333335
1,3,3894124,0,Return to Base,11.068832237989591,,,
2,1,0,3879762,Service,11.113483193101427,0.0,10.62,10.62
2,2,3879762,3894129,Service,10.616741317482244,21.23674131748225,31.860074650815584,10.623333333333335
2,3,3894129,0,Return to Base,11.068832237989591,,,
3,1,0,3881907,Service,11.105111139017957,0.0,10.663333333333334,10.663333333333334
3,2,3881907,3894139,Service,10.608369263398775,21.271702596732105,31.89503593006544,10.623333333333335
3,3,3894139,0,Return to Base,11.068832237989591,,,
4,1,0,3879768,Service,11.113483193101427,0.0,10.62,10.62
4,2,3879768,3879820,Service,10.574881047064897,21.194881047064904,31.8148810470649,10.619999999999997
4,3,3879820,0,Return to Base,11.113483193101427,,,
