Operator,Task,Start,Finish,Successor
1,3882113,10.82883335426348,21.09883335426348,3882226
1,3882226,31.414180724740845,41.73751405807418,3877920
1,3877920,52.075186906107426,62.32185357277409,3877937
1,3877937,72.65394505141839,82.90061171808506,3877642
1,3877642,93.23270319672935,103.49603653006268,3877951
1,3877951,113.82812800870695,124.08146134204028,3877641
1,3877641,134.4079714512956,144.6779714512956,3877646
1,3877646,154.99890019116194,165.2955668578286,3877959
1,3877959,175.61649559769495,185.88649559769496,3877643
1,3877643,196.22695913042273,206.5736257970894,0
