Operator,Task,Start,Finish,Successor
1,3889483,10.678136380761032,21.1448030474277,3883427
1,3883427,31.45735973321058,41.85069306654391,3890019
1,3890019,52.14092427377087,62.5342576071042,0
1,3890019,52.14092427377087,62.5342576071042,3883450
1,3883450,72.83565147137487,83.24231813804154,3883435
1,3883435,93.55487490455863,103.9615415712253,3883464
1,3883464,114.27409825700815,124.69743159034148,3880753
1,3883464,114.27409825700815,124.69743159034148,3883435
1,3880753,135.00998827412437,145.41665494079103,3880754
1,3880754,155.72921162657389,166.15254495990723,0
