Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3886478,Service,11.174878256380202,11.174878256380197,21.30821158971353,10.133333333333333
1,2,3886478,3886746,Service,10.094883279612652,31.403094869326168,41.523094869326165,10.119999999999997
1,3,3886746,3883343,Service,10.094883279612652,51.61797814893882,61.73131148227215,10.11333333333333
1,4,3883343,0,Return to Base,11.174878256380202,,,
2,1,0,3886763,Service,11.174878256380202,11.174878256380197,21.294878256380194,10.119999999999997
2,2,3886763,3886714,Service,10.094883279612652,31.389761535992847,41.509761535992844,10.119999999999997
2,3,3886714,3886733,Service,10.094883279612652,51.604644815605496,61.724644815605494,10.119999999999997
2,4,3886733,0,Return to Base,11.174878256380202,,,
3,1,0,3885756,Service,11.174878256380202,11.174878256380197,21.311544923046863,10.136666666666667
3,2,3885756,3885751,Service,10.159069027585918,31.470613950632796,41.607280617299466,10.13666666666667
3,3,3885751,0,Return to Base,11.174878256380202,,,
