Operator,Task,Start,Finish,Successor
1,3880180,10.0,20.22,3879778
1,3879778,30.409766559225318,40.62976655922532,3880168
1,3879778,30.409766559225318,40.62976655922532,3880212
1,3880168,50.81953311745064,61.03953311745064,3880203
1,3880168,50.81953311745064,61.03953311745064,3880212
1,3880212,71.22929967567596,81.44929967567596,3879778
1,3880212,71.22929967567596,81.44929967567596,3880203
1,3880203,91.63906623390126,101.85906623390126,3880170
1,3880170,112.04883279212659,122.26883279212659,3880229
1,3880229,132.4697620891299,142.7497620891299,0
1,3880229,132.4697620891299,142.7497620891299,3880239
1,3880239,152.95069138613317,163.23069138613317,3880218
1,3880218,173.43162068313646,183.71162068313646,3880233
1,3880218,173.43162068313646,183.71162068313646,3880239
1,3880233,193.91254998013974,204.19254998013975,0
1,3880233,193.91254998013974,204.19254998013975,3880218
