Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3879886,Service,10.862321570597345,10.862321570597345,21.382321570597345,10.52
1,2,3879886,3879988,Service,10.426974758256938,31.809296328854277,42.369296328854276,10.559999999999999
1,3,3879988,0,Return to Base,10.862321570597345,,,
2,1,0,3879910,Service,10.862321570597345,10.862321570597345,21.382321570597345,10.52
2,2,3879910,3879971,Service,10.426974758256938,31.809296328854277,42.369296328854276,10.559999999999999
2,3,3879971,0,Return to Base,10.862321570597345,,,
3,1,0,3879897,Service,10.862321570597345,10.862321570597345,21.382321570597345,10.52
3,2,3879897,3879838,Service,10.39906791131204,31.78138948190939,42.30138948190939,10.52
3,3,3879838,0,Return to Base,10.862321570597345,,,
4,1,0,3879947,Service,10.862321570597345,10.862321570597345,21.422321570597347,10.560000000000002
4,2,3879947,0,Return to Base,10.862321570597345,,,
