Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3886658,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
1,2,3886658,3882827,Service,10.775810345068162,33.19913809703209,44.42247143036542,11.22333333333333
1,3,3882827,0,Return to Base,11.199994418630611,,,
2,1,0,3882878,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
2,2,3882878,3880958,Service,10.775810345068162,33.19913809703209,44.42247143036542,11.22333333333333
2,3,3880958,0,Return to Base,11.199994418630611,,,
3,1,0,3882903,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
3,2,3882903,3882318,Service,10.775810345068162,33.19913809703209,44.42247143036542,11.22333333333333
3,3,3882318,0,Return to Base,11.199994418630611,,,
4,1,0,3889323,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
4,2,3889323,0,Return to Base,11.199994418630611,,,
