Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887916,Service,10.0,10.0,20.446666666666665,10.446666666666665
1,2,3887916,3880269,Service,10.373951749061632,30.820618415728305,41.20395174906164,10.383333333333333
1,3,3880269,3894924,Service,10.365579694978162,51.56953144403978,62.08619811070645,10.516666666666666
1,4,3894924,0,Return to Base,10.0,,,
2,1,0,3880289,Service,10.0,10.0,20.383333333333333,10.383333333333333
2,2,3880289,3887950,Service,10.373951749061632,30.757285082394958,41.20395174906162,10.446666666666665
2,3,3887950,3887934,Service,10.396277226617551,51.60022897567917,62.04689564234584,10.446666666666665
2,4,3887934,0,Return to Base,10.0,,,
3,1,0,3880273,Service,10.0,10.0,20.383333333333333,10.383333333333333
3,2,3880273,3887625,Service,10.371161064367142,30.754494397700455,41.20449439770046,10.450000000000003
3,3,3887625,3887941,Service,10.396277226617551,51.600771624318,62.047438290984665,10.446666666666665
3,4,3887941,0,Return to Base,10.0,,,
